P,urn:nasa:pds:context:telescope:amos.aeos::1.1
P,urn:nasa:pds:context:telescope:amos.geodss::1.1
P,urn:nasa:pds:context:telescope:amos.msss1m2::1.1
P,urn:nasa:pds:context:telescope:apache_point.arc3m5::1.1
P,urn:nasa:pds:context:telescope:apache_point.sdss2m5::1.1
P,urn:nasa:pds:context:telescope:arecibo.305m::1.2
P,urn:nasa:pds:context:telescope:asiago.copernico1m82::1.1
P,urn:nasa:pds:context:telescope:atlas-chl.0m5::1.0
P,urn:nasa:pds:context:telescope:atlas-cpt.0m5::1.0
P,urn:nasa:pds:context:telescope:atlas-hko.0m5::1.0
P,urn:nasa:pds:context:telescope:atlas-mlo.0m5::1.0
P,urn:nasa:pds:context:telescope:bopps.sto::1.1
P,urn:nasa:pds:context:telescope:caha-calar_alto.1m23::1.1
P,urn:nasa:pds:context:telescope:canberra.dss33_34m::1.1
P,urn:nasa:pds:context:telescope:canberra.dss34_34m::1.1
P,urn:nasa:pds:context:telescope:canberra.dss35_34m::1.1
P,urn:nasa:pds:context:telescope:canberra.dss36_34m::1.1
P,urn:nasa:pds:context:telescope:canberra.dss42_26m::1.1
P,urn:nasa:pds:context:telescope:canberra.dss42_34m::1.1
P,urn:nasa:pds:context:telescope:canberra.dss43_64m::1.1
P,urn:nasa:pds:context:telescope:canberra.dss43_70m::1.1
P,urn:nasa:pds:context:telescope:canberra.dss45_34m::1.1
P,urn:nasa:pds:context:telescope:canberra.dss46_26m::1.1
P,urn:nasa:pds:context:telescope:carbuncle_hill.0m35::1.1
P,urn:nasa:pds:context:telescope:chuguev.azt8_0m70::1.1
P,urn:nasa:pds:context:telescope:chuguevskaya.0m7::1.1
P,urn:nasa:pds:context:telescope:ctio-cerro_tololo.2mass_1m3::1.1
P,urn:nasa:pds:context:telescope:ctio-cerro_tololo.smarts_1m0::1.1
P,urn:nasa:pds:context:telescope:ctio-cerro_tololo.smarts_1m50::1.1
P,urn:nasa:pds:context:telescope:ctio-cerro_tololo.soar_4m1::1.2
P,urn:nasa:pds:context:telescope:ctio-cerro_tololo.victorblanco_4m0::1.2
P,urn:nasa:pds:context:telescope:dushanbe.rcc::1.1
P,urn:nasa:pds:context:telescope:el_leoncito.js2m15::1.1
P,urn:nasa:pds:context:telescope:ensenada.1m5::1.1
P,urn:nasa:pds:context:telescope:ensenada.2m12::1.1
P,urn:nasa:pds:context:telescope:eso-chajnantor.alma::1.1
P,urn:nasa:pds:context:telescope:eso-la_silla.1m04::1.1
P,urn:nasa:pds:context:telescope:eso-la_silla.1m52::1.2
P,urn:nasa:pds:context:telescope:eso-la_silla.2m2::1.1
P,urn:nasa:pds:context:telescope:eso-la_silla.3m6::1.1
P,urn:nasa:pds:context:telescope:eso-la_silla.ntt::1.1
P,urn:nasa:pds:context:telescope:eso-paranal.vlt_antu_8m2_ut1::1.1
